test_cas,species,score
585,220,17.919227913377544
2416,220,24.768233324290975
274,267,20.924092758538936
183,220,28.722623369098386
152,31,17.735437590143324
1106,331,25.96407087505933
104,88,28.260418159801098
201,82,31.0933012272235
1722,204,22.98815277255562
1160,3,12.738709080985357
1883,267,32.46364186266625
528,143,20.718550412540576
1534,340,24.780891186347148
1312,316,27.57009029442486
356,316,12.955604339023537
840,319,18.45205116301656
201,214,30.574955139586248
86,331,8.092640135251834
1640,44,22.069766399307607
1102,244,30.98451157324867
2352,267,24.028115108184107
472,316,15.103934355346189
1851,220,23.86566247436377
1623,267,20.520398268473585
1977,267,24.206061835092562
70,122,21.872460918871802
255,316,16.796943662686797
2067,220,27.210926680253955
1437,267,21.12797083982873
446,343,19.729125414032865
1811,330,18.343907986715067
1566,3,6.075141823668655
636,330,23.97787815357575
726,324,21.277412776384075
802,3,13.989181989349301
1539,237,12.113376304344554
1085,267,18.521854713623522
70,256,21.914114426204648
1799,267,25.30871071317547
1567,319,26.582723760846644
1715,110,17.049783137725218
532,4,36.959342537168055
164,316,10.649810563212444
1018,331,29.458777017504858
560,267,24.819387962624823
2493,220,26.453912172343465
921,31,16.90220729577993
267,267,24.898847933216203
1484,377,25.03637717569923
537,267,25.2885989118568
1062,316,20.032552724989245
576,335,24.74317217617192
668,220,15.91150975774646
742,220,15.161831320185872
141,267,14.851067938879591
1644,122,27.651026759756633
532,370,21.617812137112868
373,220,15.608082446790082
426,0,11.730381312778674
1959,220,23.4243181245705
2182,220,17.919227913377544
2469,267,16.885849323738398
1228,319,30.881713454997886
296,267,26.07755793838713
154,333,26.517207301680024
1664,220,35.422404921026946
2340,267,21.110104411603217
1853,72,28.921666676425502
146,214,11.505803732989405
262,220,19.438898717438704
1228,31,26.692580592616707
229,137,23.57785891568525
857,137,21.982641999948328
4,220,33.88657830015928
1523,220,21.036878261500778
666,316,15.608082446790082
2553,267,17.36609148675685
576,260,24.67306033455127
1534,283,27.28228673574634
739,220,32.86090940145595
743,268,20.289004665371912
57,72,21.336688469287836
134,353,7.010103058487601
459,316,25.2885989118568
2511,267,8.092640135251834
726,69,19.729125414032865
1305,165,16.361366628780434
2018,267,14.661840044706551
1769,331,17.36609148675685
1534,99,21.891279209954526
4,240,33.064047333082165
1460,304,17.439317636859286
99,319,12.906644912585067
1470,285,25.433794858639903
582,220,22.154922478192226
1178,267,24.206061835092562
1780,316,16.036403133894613
8,99,19.535812118881932
1991,267,19.27886922153401
1036,197,16.546313841963016
103,214,33.22065637057674
2089,214,38.05675640580734
2357,267,15.944751481598736
1642,220,19.566672780212528
755,393,25.153574247729946
1796,330,14.65510391893184
1467,346,25.29026664533252
1692,239,22.205385752881092
582,260,21.182619448575014
828,229,18.196332144769777
869,346,20.04256362029799
1388,316,16.555594859427465
847,316,28.16465216851501
1293,267,17.179460895347123
1800,333,21.439865410204412
1542,212,16.170253935988498
1725,220,32.62609449648659
225,267,27.748037021333314
977,316,18.76558146129847
1549,220,8.943666733425182
528,382,20.177839245847615
2236,316,24.206061835092562
715,319,7.392035582918194
405,3,19.088838132036933
511,316,14.469633354844516
1885,267,16.7585189154017
638,220,20.82993696787178
1486,267,23.182704091009008
1159,317,17.210891643014072
1720,316,25.751628432412783
1159,330,17.91536908836916
1495,317,17.291024993970233
1684,87,22.49532183892102
2374,267,18.70871328323756
1581,230,23.604723084226357
60,346,20.711355692647036
45,316,28.32710480233535
424,316,18.352007901814062
1192,346,29.458777017504858
2320,267,11.846203093718199
58,4,35.3190647712723
582,87,22.29711783369926
803,316,17.291024993970233
2235,404,24.206061835092562
548,72,26.870527319525163
1783,330,24.301827826378652
299,316,16.247521272737814
215,319,21.982641999948328
1268,359,22.218217607528782
2436,220,28.85293397615012
1523,379,19.944791151116547
15,204,15.980418186527022
999,330,20.103783121291887
1341,220,29.995887358584216
103,317,30.574955139586248
48,331,20.651990240963325
1927,250,27.183129231262562
2467,404,34.818208530522966
1056,44,12.679433388081593
1493,198,11.309092752638842
1577,20,32.748854126686005
1468,13,19.226273419483736
1470,311,29.762204328461237
1484,195,26.062358173280824
1158,180,17.764840205713032
1094,408,16.510552379039257
1535,16,30.497382008470193
14,268,24.64616191459524
2496,316,27.26779485831486
28,393,23.436641783188577
2141,198,27.326449760688575
486,330,24.206061835092562
2211,7,7.547213399566957
947,141,18.51298520762248
1179,331,13.719395723710079
695,342,28.48647398788765
26,357,31.600775588880342
1288,165,35.80890606855644
739,42,36.32128720702422
1667,316,17.402345587086874
1027,267,12.425270874720233
1641,359,16.221408574322343
70,335,20.807121683933122
2567,316,26.582723760846644
1344,267,15.97291230962554
1052,330,19.02490069513339
1220,260,21.753303616469534
1122,278,16.744740052109854
152,342,31.24897698426778
1783,319,23.85016838127565
146,220,10.877600813582095
296,316,24.053749755770713
1996,267,14.94029442259749
1456,44,17.707094138446205
1959,319,23.618301525908656
408,316,10.527349042116779
99,316,18.226446144421985
1830,316,33.19746318409617
636,198,29.309335080949516
2330,220,19.907072140941324
1099,14,27.708016762717385
1874,220,24.50291123847454
2482,267,15.844630449456721
1605,359,19.23928411674873
1266,316,17.735437590143324
2532,267,15.77393276581005
1087,316,18.002498602968984
1926,267,18.809658272302038
1368,267,17.855932784040984
2216,404,31.463814587604496
891,381,20.103783121291887
1621,220,14.73057274498193
1523,400,27.210926680253955
576,342,26.794311533072257
2286,247,20.120453120446065
1625,195,20.44418248202068
1458,72,25.09856782235972
726,246,20.956563620488467
1198,220,16.932321295432136
1157,0,30.465098307816188
1666,267,14.97987952738277
2358,220,27.94336553031236
201,136,29.458777017504858
1292,316,14.5106685781508
1733,316,11.309092752638842
