test_cas,species,score
53,44,1.5716596277260106
53,220,1.5716596277260106
53,316,1.7745351094879749
54,95,2.8209379946567426
54,319,2.7547787718642938
54,331,2.7844629229330176
55,3,1.529199069636026
56,316,2.927457516839005
57,9,3.2467661543764286
57,42,2.3605310309208374
57,72,2.7141701861369945
57,76,2.5928973264620416
57,91,2.7099402250168705
57,143,2.5921900047965147
57,151,2.396005365526083
57,192,2.9961014409519557
57,196,2.4827675893037013
57,220,2.676219041893033
57,263,2.5986802253879353
57,267,2.6429949908857213
57,268,3.2467661543764286
57,278,2.541388363030274
57,292,2.7211400346216577
57,308,3.0461991053756354
57,317,2.4932819046012336
57,330,3.009735250706283
57,331,2.5329644368301154
57,335,2.59721330780222
57,340,3.0461991053756354
57,341,3.2467661543764286
57,358,2.651155440220717
57,381,2.703008158035876
57,393,3.241249151907877
57,404,2.241789442384207
58,0,3.5769023007858762
58,3,3.7766989972963465
58,4,3.8439134041758174
58,31,3.883981784800085
58,42,3.971497888317803
58,47,3.70472115357523
58,72,3.019053079120432
58,80,3.5046512366909623
58,87,3.699916553340129
58,99,3.6763502460406485
58,151,3.605287416826138
58,152,3.6882913286560517
58,175,3.731867179830433
58,198,3.6172050500575117
58,214,3.4241419896058147
58,220,3.6452014683267078
58,225,3.4464547882595618
58,227,3.765091230837745
58,244,3.6286638510904043
58,246,3.731867179830433
58,251,3.7849728441467825
58,253,3.7852773250018545
58,260,3.6286638510904043
58,267,3.646282359265594
58,278,3.6817695154067533
58,291,3.407149168053025
58,310,3.6150908379628026
58,316,3.501482866393067
58,317,3.551420160411521
58,319,3.665657494088653
58,330,3.2421648771447886
58,331,3.6861499238087534
58,336,3.987185113540114
58,342,3.7849728441467825
58,343,3.8759316659114695
58,346,3.527710805948309
58,370,3.673495668556318
58,395,3.9072094025296464
58,404,3.6286638510904043
59,204,2.632643190718652
60,143,2.1823163011508884
60,316,2.45800495914442
60,346,2.758005744894305
60,408,2.50856617712678
61,220,2.04215263180825
61,267,2.1251287466228863
61,316,2.2573277021808087
61,319,2.187348424448091
61,331,2.0472445386338056
61,404,1.9144936649534094
62,3,3.4338649600689477
62,267,3.651120011495219
62,319,3.0241007126974107
63,31,2.164131146725518
63,90,2.29355975308079
63,188,2.2943213451790574
63,204,2.245868901147916
63,220,2.363539030813507
63,267,2.4365883334056635
63,316,2.265435734359629
63,330,2.235229309502584
63,331,2.2365184165213954
63,389,2.0401531540982534
64,316,2.109441521400575
65,316,2.2573277021808087
66,3,2.6955345293086963
66,16,2.9668434511929123
66,18,3.694856266485898
66,42,2.7482774107331838
66,43,3.0458421952632753
66,47,2.8887037241252
66,58,2.4834151816839176
66,72,2.85641843323275
66,80,3.1660144596193205
66,87,3.1900370942225815
66,121,2.60819594263609
66,132,2.611383694558961
66,143,2.6618027989403394
66,148,2.8256016265311
66,151,3.02009261378649
66,155,2.524074661714688
66,171,3.2562227244585067
66,175,2.76981317016286
66,186,2.771215606879313
66,187,2.6536481997736905
66,201,2.7564707324645856
66,213,2.9016589290159263
66,220,3.075790949909864
66,225,2.8222556221105766
66,227,2.8189831622361643
66,246,2.9097717256282944
66,260,2.8631167794515835
66,263,2.491692563710412
66,267,3.285829813863005
66,268,3.195852647195992
66,301,3.051658040127363
