50000_affinis,6.622668143814247e-05
50000_albonubes,0.004439773999686813
50000_auratus,0.0005982014078553644
50000_carolinus,0.00013426506024779393
50000_chanos,3.461985909052882e-05
50000_fasciata,5.817954633623172e-05
50000_fontinalis,8.678459608963393e-05
50000_guntea,8.066475079115955e-05
50000_idus,0.00020944414096047903
50000_japonica,3.688778132870912e-05
50000_latipes,0.00023799948229557655
50000_macrochirus,0.0003183830633686775
50000_mykiss,7.305868648026279e-05
50000_namaycush,7.895808394054012e-05
50000_niloticus,3.231169420342889e-05
50000_promelas,0.0002137178326537945
50000_punctatus,0.00024073458313994187
50000_rerio,0.000127715827573423
50000_rostrata,2.331874880315763e-05
50000_saxatilis,0.00018412999150554975
50000_trutta,6.052639405046432e-05
50000_vittatus,0.00011200005004131072
50066_promelas,1.080985145973e-05
50215_mossambicus,2.0309887070571503e-05
50282_latipes,0.01495640650222095
50282_marmoratus,0.00837735165620642
50293_aculeatus,0.3421777570143636
50293_affinis,0.2527804833512424
50293_aggregata,1.2995838495940444
50293_alburnus,0.061543422399060826
50293_anguillicaudatus,0.049257661003497724
50293_auratus,0.16405250353144818
50293_batrachus,0.6815720116182916
50293_bifasciatum,0.6227945530844431
50293_blennius,0.8099693863048996
50293_carassius,0.22215247633311475
50293_carpio,0.04024527732582328
50293_catla,0.0007696164559459427
50293_cephalus,1.3010254999039799
50293_clarkii,0.8975560855450809
50293_crysoleucas,0.3306150346253002
50293_cupanus,0.005988119015680967
50293_curema,1.9970435364956618
50293_cyanellus,0.5678687294884543
50293_cypha,0.0024336138816729654
50293_daniconius,0.010367318729525588
50293_delineatus,0.0001428903969092461
50293_dolichognathus,0.8423257327428021
50293_dorsalis,0.10906821708943391
50293_eos,0.07166313252665123
50293_fasciata,0.06321963974986779
50293_flavescens,1.0420345633511887
50293_fontinalis,0.44178536628169884
50293_fossilis,0.002307039177162256
50293_gibbosus,0.6834595531559888
50293_grunniens,0.358880120547907
50293_heteroclitus,0.7874251531371858
50293_heteromorpha,0.4908426954120171
50293_idus,0.049822665772324234
50293_inconstans,0.07265901637782929
50293_jarbua,0.6834595531559888
50293_kisutch,0.2958957571124572
50293_latipes,0.10250222944783707
50293_lineatus,0.1019319446335181
50293_lucius,0.025973369120998367
50293_macrochirus,0.637728343148432
50293_macrolepis,0.4105474774962576
50293_maculatus,0.1057522683812303
50293_majalis,1.2243497118257847
50293_megalotis,0.45658753726538326
50293_melas,0.2403059892960105
50293_menidia,1.657914478718973
50293_microlophus,0.5661558515939918
50293_minimus,1.5579099760971886
50293_mossambicus,0.5060847746783032
50293_mrigala,0.0008176790955081917
50293_mykiss,0.7049727122017951
50293_namaycush,0.37795015800293724
50293_nigromaculatus,0.8226355373620331
50293_oregonensis,0.11636866996207101
50293_platypus,0.056553659077230915
50293_promelas,0.28754288890668916
50293_punctata,0.20198092782206262
50293_punctatus,0.25867171586559756
50293_purpurea,2.2297957244480626
50293_quinqueradiata,1.007035906969194
50293_reticulata,0.5898547570099794
50293_rhomboides,2.0925620853662594
50293_rohita,0.0008176790955081917
50293_rostrata,0.7531333223824379
50293_salar,0.9963018147299778
50293_salmoides,1.2359772231212165
50293_sandvicensis,0.7341918897678025
50293_saxatilis,1.5224277882177575
50293_sericeus,0.5060847746783032
50293_similis,1.0804817247853438
50293_sp.,0.1904308217103321
50293_spilurus,0.061543422399060826
50293_striata,0.18782537650375816
50293_tinca,0.013959733012286556
50293_trutta,0.9854352765090635
50293_tshawytscha,0.38743918615007905
50293_variegatus,1.0137864204149325
50293_vitreus,1.0012150160967264
50293_xanthurus,1.2492112962574364
50293_zillii,0.37192726905087314
50306_macrochirus,8.727242589705787e-05
50306_mykiss,7.480425506905489e-05
50317_macrochirus,1.1627437341127635e-05
50317_promelas,0.0010659991877584008
50317_salmoides,1.3955145158153568e-05
50657_mykiss,0.4307559361186126
50657_punctatus,0.19864298971746258
50657_rerio,0.05030156636179114
50657_sp.,0.7471835477102544
50737_macrochirus,0.00011968822315888189
50737_salmoides,0.0001904063457301817
51036_auratus,0.0009835141291875422
51036_carpio,0.0012395675185677547
51036_commersoni,0.0007530182181936246
51036_cyanellus,0.00042910687383837585
51036_flavescens,0.000758470839822181
51036_macrochirus,0.001276560331467063
51036_melas,0.0009261221553402436
51036_mykiss,0.0027490261526589097
51036_promelas,0.0008440340764539359
51036_punctatus,0.0008176790955081917
51036_variegatus,0.0013275432145344746
51218_promelas,1.7201306370722186e-06
51285_affinis,0.0014899373491934198
51285_auratus,0.00022765353147636533
51285_beryllina,0.00033974905853479466
51285_carpio,0.00997250309018123
51285_commersoni,0.0011397582115562702
51285_fasciata,0.0011690143524502301
51285_fossilis,0.001452742393534701
51285_latipes,0.007814844391784058
51285_macrochirus,0.00837735165620642
51285_mrigala,0.009433618013906811
51285_mykiss,0.003987493186592197
51285_notopterus,0.006385618011188066
51285_promelas,0.0004716121563041402
51285_rerio,0.016885312598291402
51285_variegatus,0.00035496283837810246
51796_latipes,1.570091894910141e-05
51796_promelas,9.88253927929213e-07
52460_macrochirus,0.0004362557408753526
52460_mykiss,0.0003272244727760409
52517_kisutch,0.00010472734564919526
52517_macrochirus,0.00030708152286774656
52517_mykiss,0.00019833884801197184
52517_variegatus,8.875167988498683e-05
52539_mykiss,0.0019218536668088556
52686_anguilla,0.0023935162100604214
52686_auratus,0.00011164959804166267
52686_carpio,0.0011334965402415903
52686_clarkii,0.003479571418658408
52686_delineatus,0.008544754595736953
52686_erythrozonus,0.0004865705643562365
52686_fasciata,0.017161985521615394
